Unnamed--0,app_name,number_of_reviews,review_score,answer
2058,Divinity: Original Sin (Classic),3455,0.817204301,RPG
2059,T.E.C. 3001,2769,0.817142857,Racing
2060,Waste Walkers,1133,0.816666667,RPG
2060,Waste Walkers,1133,0.816666667,RPG
2061,PARTICLE MACE,127,0.816578483,Arcade
2062,Cursed Sight,10,0.816513761,Visual Novel
2063,Press X to Not Die,18531,0.816326531,Action
2064,Sins Of The Demon RPG,1613,0.816216216,RPG
2065,Counter Spell,100,0.816091954,Action
2066,Spectromancer,175,0.816091954,Strategy
2067,Hero and Daughter+,1085,0.815384615,RPG
2068,Sophie's Curse,4169,0.81512605,Horror
2069,Bear With Me,36,0.81512605,Adventure
2070,Typoman,40,0.814814815,Puzzle
2070,Typoman,40,0.814814815,Puzzle
2071,Great Permutator,32,0.814814815,Puzzle
2072,The Purring Quest,20,0.814634146,Adventure
2073,Beyond Good & Evil,686,0.814404432,Action
2074,Warframe,1379,0.81421966,Action
2075,Freaking Meatbags,10,0.813953488,Strategy
2076,Geneforge 5,54,0.813953488,RPG
2077,The Book of Unwritten Tales,103,0.813953488,Adventure
2078,Tennis Elbow 2013,1566,0.813953488,Sports
2079,Quar: Battle for Gate 18,30,0.813953488,Strategy
2080,Rituals,11,0.813953488,Puzzle
2081,LOVE,4052,0.813868613,Romance
2082,Viscera Cleanup Detail: Santa's Rampage,66,0.813587872,Simulation
2082,Viscera Cleanup Detail: Santa's Rampage,66,0.813587872,Simulation
2083,Total War: EMPIRE - Definitive Edition,21,0.813442211,Strategy
2084,Sanctum 2,153,0.813369927,Tower Defense
2085,Timberman,8,0.813215859,Arcade
2086,Metro: Last Light Redux,232,0.813176616,Shooter
2087,MELTY BLOOD Actress Again Current Code,45,0.813148789,Fighting
2088,Natural Selection 2,101,0.812961444,FPS
2089,Aqua Kitty - Milk Mine Defender,261,0.812765957,Arcade
2090,Zen of Sudoku,32,0.8125,Puzzle
2091,Below Kryll,32,0.8125,Platformer
2092,Club Life,20,0.8125,Simulation
2093,Demolish & Build 2017,7,0.8125,Simulation
2093,Demolish & Build 2017,7,0.8125,Simulation
2094,Nearwood - Collector's Edition,53,0.8125,Adventure
2095,Dragon's Dogma: Dark Arisen,222,0.812160898,Action
2095,Dragon's Dogma: Dark Arisen,222,0.812160898,Action
2096,Legend of Grimrock 2,130,0.8117854,RPG
2097,Starr Mazer: DSP,262,0.811764706,Shooter
2098,RUNNING WITH RIFLES,80,0.811704835,Action
2099,"Guns, Gore & Cannoli",22,0.811688312,Action
2100,Panzermadels: Tank Dating Simulator,457,0.811688312,Simulation
2101,Toribash,82,0.811544992,Fighting
2102,Eternal Destiny,149,0.811320755,RPG
2103,CHKN,509,0.811320755,Adventure
2104,Brick Rigs,31,0.811320755,Simulation
2105,FlatOut 2,10,0.811083123,Racing
2106,VR Ping Pong,198,0.810810811,Sports
2107,Dying Light,100,0.810717431,Action
2108,Redout: Enhanced Edition,15,0.810584958,Racing
2109,Banished,34,0.810547726,Simulation
2110,Knee Deep,10,0.810526316,Mystery
2111,Brink of Consciousness: Dorian Gray Syndrome,18,0.810526316,Mystery
2112,Turmoil,13,0.810457516,Simulation
2113,Echoes+,86,0.810383747,Puzzle
2114,Titan Attacks,12,0.809935205,Arcade
2115,Zuma's Revenge,21,0.80952381,Puzzle
2115,Zuma's Revenge,21,0.80952381,Puzzle
2116,Typer Shark! Deluxe,37,0.80952381,Typing
2117,Fish Tycoon,395,0.80952381,Simulation
2117,Fish Tycoon,395,0.80952381,Simulation
2118,Kohan II: Kings of War,12,0.80952381,Strategy
2119,Last Days of Old Earth,119,0.80952381,Strategy
2120,Dark Scavenger,26,0.80952381,RPG
2121,Gun Wings,5,0.80952381,Shooter
2122,FLAMBERGE,39,0.80952381,Strategy
2123,Half-Life: Blue Shift,9,0.80952381,FPS
2124,Solar Division,213,0.80952381,Strategy
2125,Pivvot,1622,0.80952381,Arcade
2126,Attractio,49,0.80952381,Puzzle
2127,Gahkthun of the Golden Lightning Steam Edition,22,0.80952381,Visual Novel
2128,Blue Effect VR,8,0.80952381,Action
2129,Putt-Putt Joins the Circus,2051,0.80952381,Adventure
2130,NotTheNameWeWanted,3,0.809057528,Comedy
2131,Lost Lands: Mahjong,79,0.808903366,Puzzle
2132,Red Faction: Guerrilla Steam Edition,21,0.808603491,Action
2133,Saints Row IV,46,0.808539538,Action
2134,Lumino City,3,0.808411215,Puzzle
2134,Lumino City,3,0.808411215,Puzzle
2135,The Way,28,0.808383234,Adventure
2136,Demetrios - The BIG Cynical Adventure,62,0.807692308,Adventure
2137,Shadowrun Returns,95,0.807605422,RPG
2138,Apollo 11 VR,17,0.807560137,Simulation
2139,Toy Soldiers,5,0.807321773,Strategy
2140,Lost Horizon,19,0.807228916,Adventure
2141,We Know the Devil,1,0.807228916,Horror
2142,Labyrinth,278,0.806451613,Puzzle
2142,Labyrinth,278,0.806451613,Puzzle
2143,1917 - The Alien Invasion DX,16,0.806451613,Shooter
2144,Wyv and Keep: The Temple of the Lost Idol,54,0.806451613,Puzzle
2144,Wyv and Keep: The Temple of the Lost Idol,54,0.806451613,Puzzle
2145,NotCoDÂƒ?Â›,52,0.806451613,Shooter
2146,Pool Nation,48,0.806122449,Sports
2147,Human: Fall Flat,37,0.806122449,Puzzle
2148,Rise to Ruins,22,0.806060606,Simulation
2149,Risk of Rain,13,0.806023664,Action
2150,"That Dragon, Cancer",9,0.805642633,Drama
2151,EVERSPACEÂƒ?Â›,26,0.805405405,Space
2152,Mecha Ace,199,0.804878049,Sci-fi
2153,Xenonauts,1334,0.804810997,Strategy
2154,Rock of Ages,1,0.804368471,Action
2155,Tropico,382,0.804347826,Simulation
2156,Wargame: AirLand Battle,17,0.804281346,Strategy
2157,Save Jesus,52,0.803921569,Religion
2158,NyxQuest,341,0.803921569,Adventure
2159,HELLDIVERSÂƒ?Â›,93,0.803745318,Action
2160,Ghost Town Mine Ride & Shootin' Gallery,74,0.803680982,Horror
2161,Shadowverse,3575,0.803636364,Card
2162,Train Valley,122,0.803370787,Simulation
2163,Knightmare Tower,32,0.803108808,Action
2164,Stock Car Extreme,85,0.803108808,Racing
2165,EvilQuest,5,0.802898551,RPG
2166,Cosmic DJ,146,0.802816901,Music
2167,Magical Diary: Horse Hall,19,0.802731411,Simulation
2168,Electronic Super Joy,66,0.802724796,Platformer
2169,DarkMaus,19,0.802325581,Action
2170,Ziggurat,5,0.802226588,Action
2171,Carpe Diem,252,0.802188184,Adventure
2172,Square Heroes,7,0.801980198,Action
2173,Graviteam Tactics: Mius-Front,26,0.801801802,Strategy
2174,Farming Simulator 2013,1798,0.80173913,Simulation
2175,Quadrilateral Cowboy,334,0.801587302,Puzzle
2176,Borderless Gaming,558,0.80156658,Simulation
2177,Viridi,3100,0.801088929,Simulation
2178,HordeZ,5799,0.800766284,Shooter
2179,Simple Spy,278,0.8,Action
2180,X-COM: Terror from the Deep,230,0.8,Strategy
2181,Alicemare,49,0.8,Adventure
2181,Alicemare,49,0.8,Adventure
2182,ICARUS.1,18,0.8,Sci-fi
2183,Lightbender,15,0.8,Puzzle
2184,Nancy Drew: The Phantom of Venice,14,0.8,Mystery
2185,Children of Orc,94,0.8,Fantasy
2185,Children of Orc,94,0.8,Fantasy
2186,Ludu,51,0.8,Boardgame
2187,Weapon of Choice,34,0.8,Action
2188,Nil-Ninjahtic: Ronin,45,0.8,Action
2189,Advanced Tactics Gold,10,0.8,Strategy
2190,Hyperdevotion Noire: Goddess Black Heart,61,0.8,RPG
2191,Brothers in Arms: Earned in Blood,32,0.8,Shooter
2192,Mech Anarchy,677,0.8,Action
2193,Survivalist,942,0.8,Survival
2194,Raptor: Call of the Shadows (1994 Classic Edition),199,0.8,Shooter
2195,Tasty Blue,14,0.8,Arcade
2196,TREBUCHET,804,0.8,Strategy
2197,Hunter's Legacy,113,0.8,Action
2198,On A Roll 3D,254,0.8,Sports
2199,Memoir En Code: Reissue,71,0.8,Puzzle
2200,Xuan-Yuan Sword: The Gate of Firmament,40,0.8,RPG
2201,War of the Human Tanks - Limited Operations,3,0.8,Strategy
2202,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,83,0.8,RPG
2202,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,83,0.8,RPG
2203,Aquadelic GT,717,0.8,Racing
2204,Super Cyborg,6,0.8,Action
2205,3DMark 11,3,0.8,Benchmark
2206,The Treasures of Montezuma 5,10,0.8,Puzzle
2207,Void Pyramid,187,0.8,RPG
2208,Porcunipine,5493,0.8,Action
2209,Flight Control HD,563,0.8,Simulation
2210,Sorcery! Part 3,6762,0.8,Adventure
2211,Ginger: Beyond the Crystal,1555,0.8,Adventure
2212,Deadstone,1146,0.8,Action
2212,Deadstone,1146,0.8,Action
2213,Anna's Quest,2010,0.8,Adventure
2214,Glorkian Warrior: The Trials Of Glork,716,0.8,Action
2215,Bot Vice,721,0.8,Shooter
2216,Angel Express [Tokkyu Tenshi],997,0.8,Visual Novel
2217,Fortix 2,130,0.8,Arcade
2218,Grass Max,94,0.8,Sports
2219,Overdosed - A Trip To Hell,1037,0.8,Action
2220,Deathwave,35,0.8,Action
2221,Space Merchants: Arena,21,0.8,Sci-fi
2222,Sky Force Anniversary,4,0.8,Shooter
2223,Spin Rush,22,0.8,Arcade
2224,AstroPop Deluxe,513,0.8,Puzzle
2225,A Game of Changes,5711,0.8,Puzzle
2226,Secret Agent,997,0.8,Action
2227,Dual Core,98,0.8,Action
2228,Super Robot Jump Jump,20,0.8,Action
2229,Spelunx,23,0.8,Puzzle
2230,Devil May Cry 4 Special Edition,6,0.799398195,Action
2231,Soundodger+,4,0.799196787,Rhythm
2232,Dystopia,8,0.799196787,Sci-fi
2233,Cinders,173,0.799065421,Visual Novel
2234,Sepia Tears,99,0.799019608,Visual Novel
2235,theBlu,240,0.798969072,Simulation
2236,Silver Creek Falls - Chapter 1,19,0.798850575,Mystery
2237,BeamNG.drive,33,0.798786181,Simulation
2238,Odallus: The Dark Call,1342,0.798561151,Action
2239,Backstage Pass,763,0.798561151,Simulation
2240,Delicious! Pretty Girls Mahjong Solitaire,812,0.798561151,Puzzle
2241,SiN Episodes: Emergence,7,0.798507463,Shooter
2242,Apotheon,19,0.798394291,Action
2242,Apotheon,19,0.798394291,Action
2243,Enter the Gungeon,10,0.798220974,Shooter
2244,Triple Town,245,0.798165138,Puzzle
2244,Triple Town,245,0.798165138,Puzzle
2245,Oddworld: New 'n' Tasty,41,0.798122066,Platformer
2245,Oddworld: New 'n' Tasty,41,0.798122066,Platformer
2246,METAL SLUG X,21,0.79787234,Action
2247,LEGO?? The Lord of the RingsÂƒ?Â›,8,0.797827903,Adventure
2248,Her Story,8,0.797790994,Mystery
2249,Drawful 2,536,0.797752809,Party
2250,Legacy of Kain: Defiance,5819,0.797752809,Action
2251,Mad Max,10,0.797591228,Action
2252,Neon Drive,295,0.797468354,Racing
2253,Edna & Harvey: Harvey's New Eyes,102,0.797297297,Adventure
2254,King's Bounty: The Legend,76,0.797169811,RPG
2255,One Night Stand,34,0.797101449,Simulation
2256,Feel The Snow,740,0.796954315,Adventure
2257,Rivals of Aether,4,0.796801505,Fighting
2258,Run or Die,13,0.796610169,Action
2259,Insanely Twisted Shadow Planet,10,0.796143251,Adventure
2260,Teddy Floppy Ear - Mountain Adventure,14,0.796116505,Adventure
2261,Nation Red,39,0.796095445,Action
2262,The Cubicle.,18375,0.796052632,Puzzle
2263,STAR WARSÃ¢â€žÂ¢: Knights of the Old RepublicÃ¢â€žÂ¢,23,0.795990048,RPG
2264,Thief: Deadly Shadows,202,0.795981453,Stealth
2264,Thief: Deadly Shadows,202,0.795981453,Stealth
2265,Sacra Terra: Angelic Night,110,0.795918367,Adventure
2266,Radiation Island,145,0.795918367,Survival
2267,Undefeated,135,0.795918367,Action
2268,House of the Dying Sun,68,0.795774648,Space
2269,SkyDrift,34,0.795698925,Racing
2270,hocus,34,0.795620438,Puzzle
2271,Thrillville: Off the Rails,2,0.795620438,Simulation
2272,Sid Meier's Civilization III: Complete,7,0.795564127,Strategy
2273,Aragami,17,0.794952681,Stealth
2274,Skautfold: Shrouded in Sanity,24,0.794871795,Horror
2275,Pinball FX2 VR,1041,0.794871795,Arcade
2276,Fast Action Hero,32,0.794871795,Action
2277,Six Sides of the World,18666,0.794871795,Puzzle
2278,Reigns,7090,0.79481398,Strategy
2279,Qbeh-1: The Atlas Cube,299,0.794676806,Puzzle
2280,Super Trench Attack!,52,0.794520548,Action
2281,Red Trigger,19,0.794453507,Action
2282,RPG Maker 2003,3,0.794392523,RPG
2283,Puzzle Quest,105,0.794212219,Puzzle
2284,Astebreed: Definitive Edition,15,0.79389313,Shooter
2285,Super Win the Game,10,0.793721973,Platformer
2285,Super Win the Game,10,0.793721973,Platformer
2286,Hammerwatch,34,0.793670886,Action
2287,Desktop Dungeons,12,0.793205318,Roguelike
2288,Windosill,23,0.793103448,Puzzle
2289,Musaic Box,4,0.793103448,Puzzle
2290,Domino Sky,29,0.793103448,Puzzle
2291,Radium,28,0.793103448,Puzzle
2292,Wayward,50,0.793103448,Adventure
2293,Aselia the Eternal -The Spirit of Eternity Sword-,6,0.793103448,RPG
2294,Counter Fight,338,0.793103448,Simulation
2295,Little Big Adventure,33,0.793103448,Adventure
2296,Avoid Sensory Overload,2155,0.793103448,Arcade
2297,Vektor Wars,175,0.793103448,Shooter
2298,Sproggiwood,681,0.792746114,RPG
2299,Sentinels of the Multiverse,393,0.792592593,Superhero
2300,OmniBus,39,0.79245283,Racing
2301,Make America Great Again: The Trump Presidency,1108,0.792387543,Simulation
2302,Epic Quest of the 4 Crystals,65,0.792207792,Fantasy
2303,Riff Racer,484,0.79175705,Racing
2304,Silent Hunter III,102,0.791666667,Simulation
2304,Silent Hunter III,102,0.791666667,Simulation
2305,No More Room in Hell,13,0.791244126,Zombie
2306,Blue Estate,662,0.791122715,Shooter
2307,Galaxy Admirals,857,0.791044776,Strategy
2308,Wolfenstein: The New Order,7068,0.791019438,Shooter
2309,Unholy Heights,854,0.791001451,Simulation
2310,Counter-Strike: Condition Zero,2522,0.790763431,Shooter
2311,Disgaea PC,3699,0.790585975,RPG
2312,Swords and Soldiers HD,3,0.790575916,Strategy
2313,Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal,77,0.790393013,Adventure
2314,CUPID - A free to play Visual Novel,93,0.79020979,Visual Novel
2315,Jolly Rover,7,0.79,Adventure
2316,Farming Simulator 15,32,0.789861751,Simulation
2317,Alan Wake,156,0.789762635,Thriller
2318,Conan the mighty pig,209,0.789473684,Platformer
2319,Breezeblox,321,0.789473684,Puzzle
2320,Demon Hearts,14,0.789473684,Action
2321,N2O,6,0.789473684,Racing
2322,Dimensional,304,0.789473684,Puzzle
2323,VRMultigames,70,0.789473684,Simulation
2324,Hangeki,823,0.789473684,Shooter
2325,Lethal VR,244,0.789473684,Shooter
2326,Eradicator,29,0.789473684,Action
2327,Gryphon Knight Epic,341,0.789473684,Action
2328,Paperbound,13,0.789473684,Action
2329,rFactor,38,0.789473684,Racing
2330,Underrail,12,0.789215686,RPG
2331,Shantae: Risky's Revenge - Director's Cut,13,0.789077213,Platformer
2332,From The Depths,16017,0.788961039,Simulation
2332,From The Depths,16017,0.788961039,Simulation
2333,Shadow Warrior 2,18129,0.788928456,Action
2334,Headlander,20,0.788819876,Sci-fi
2334,Headlander,20,0.788819876,Sci-fi
2335,Earth Defense Force: Insect Armageddon,140,0.788732394,Action
2336,Tomb Raider II,6,0.788617886,Adventure
2337,Gurumin: A Monstrous Adventure,489,0.788617886,Action
2338,Sid Meier's Colonization (Classic),79,0.788461538,Strategy
2339,9 Clues 2: The Ward,14,0.788235294,Mystery
2340,TASTEE: Lethal Tactics,10,0.788235294,Strategy
2341,Broken Sword 1 - Shadow of the Templars: Director's Cut,107,0.788235294,Adventure
2342,Subterrain,3,0.788135593,Survival
2343,The Madness of Little Emma,213,0.787878788,Platformer
2344,Tesla Effect,142,0.787878788,Mystery
2345,Suguri,77,0.787878788,Action
2346,"I Have No Mouth, and I Must Scream",241,0.787644788,Adventure
2347,Cobalt,148,0.78746594,Action
2348,Shadowgate,2,0.787356322,Adventure
2349,Ragdoll Runners,73541,0.787234043,Sports
2350,"Forgotten, Not Lost - A Kinetic Novel",12,0.787234043,Visual Novel
2351,Rack N Ruin,4676,0.787234043,Action
2352,Mad Games Tycoon,914,0.787047201,Simulation
2353,Eufloria HD,184,0.786982249,Strategy
2354,CAPSULE,370,0.786666667,Puzzle
2355,Flotilla,975,0.786666667,Strategy
2356,Subspace Continuum,149,0.786666667,Multiplayer
2357,Without Within,8,0.786476868,Adventure
2358,STAR WARSÂƒ?Â› Knights of the Old RepublicÂƒ?Â› II: The Sith LordsÂƒ?Â›,1858,0.786110495,RPG
2359,Men of War: Assault Squad,3,0.785983421,Strategy
2360,Everlasting Summer,10,0.785748909,Visual Novel
2361,Cosmo's Cosmic Adventure,4526,0.785714286,Platformer
2362,Alteric,20,0.785714286,Platformer
2362,Alteric,20,0.785714286,Platformer
2363,Hoops VR,32,0.785714286,Sports
2364,Super Night Riders,40,0.785714286,Racing
2365,Uncraft World,28,0.785714286,Adventure
2366,Small Town Terrors Pilgrim's Hook Collector's Edition,17,0.785714286,Hidden Object
2367,FRACT OSC,190,0.785522788,Puzzle
2368,Vessel,54,0.785488959,Puzzle
2369,Lost Lands: A Hidden Object Adventure,61,0.785381026,Puzzle
2370,Ichi,73,0.785310734,Puzzle
2371,Project Zomboid,1713,0.784914483,Survival
2372,Lara Croft GO,31,0.784615385,Adventure
2373,Reflex Arena,5658,0.784615385,Shooter
2374,Riptide GP2,5,0.784313725,Racing
2374,Riptide GP2,5,0.784313725,Racing
2375,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,14,0.784090909,Adventure
2375,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,14,0.784090909,Adventure
2376,Pathologic Classic HD,143,0.784090909,Survival
2377,Delta Force: Black Hawk Down - Team Sabre,32,0.783783784,Shooter
2378,The Deep Paths: Labyrinth Of Andokost,694,0.783783784,RPG
2379,Draw a Stickman: EPIC 2,41,0.783783784,Adventure
2380,Settled,264,0.783783784,Simulation
2380,Settled,264,0.783783784,Simulation
2381,ChuSingura46+1 S,5345,0.783783784,Visual Novel
2382,Solar 2,208,0.783574879,Simulation
2383,Rollers of the Realm,15,0.783549784,RPG
2384,RollerCoaster Tycoon 3: Platinum!,184,0.783466667,Simulation
2385,9 Clues: The Secret of Serpent Creek,486,0.783393502,Mystery
2386,Half-Life 2: Deathmatch,9,0.78335005,Shooter
2387,Supreme Commander,49,0.783333333,Strategy
2388,Original War,13,0.783333333,Strategy
2388,Original War,13,0.783333333,Strategy
2389,Conception II: Children of the Seven Stars,915,0.78313253,RPG
2390,The Bottom of the Well,96,0.782945736,Horror
2390,The Bottom of the Well,96,0.782945736,Horror
2391,"On the Rain-Slick Precipice of Darkness, Episode One",82,0.782894737,RPG
2392,The Fall,49,0.782840524,Adventure
2393,Adventure in the Tower of Flight,295,0.782608696,Adventure
2394,Pro Pinball Ultra,74,0.782608696,Pinball
2395,INVASION!,89,0.782608696,Action
2396,GT Legends,5,0.782608696,Racing
2397,Drop Alive,47,0.782608696,Puzzle
2398,Space Codex,24,0.782608696,Sci-fi
2399,Reveal The Deep,848,0.782531194,Adventure
2400,Road Redemption,79,0.782338308,Racing
2401,Amazing Frog?,572,0.782073814,Simulation
2402,Aquaria,13,0.781931464,Adventure
2403,Super Time Force Ultra,14,0.781902552,Action
2404,Soundboxing,6,0.781818182,Rhythm
2404,Soundboxing,6,0.781818182,Rhythm
2405,Cloning Clyde,16,0.781818182,Puzzle
2406,Space Engineers,272,0.78169973,Simulation
2407,Moonbase Alpha,17,0.7816655,Simulation
2408,Lili: Child of Geos,11,0.781569966,Adventure
2409,MetaHuman Inc.,10,0.781512605,Simulation
2409,MetaHuman Inc.,10,0.781512605,Simulation
2410,BioShock 2,34,0.781508516,Action
2411,Knytt Underground,1493,0.781420765,Platformer
2412,Magicmaker,359,0.78125,RPG
2413,MoonBase Commander,9,0.78125,Strategy
2414,Monstrum ,330,0.78125,Horror
2414,Monstrum ,330,0.78125,Horror
2415,Max Gentlemen,21,0.780952381,Arcade
2416,TY the Tasmanian Tiger 4,23,0.780821918,Adventure
2417,Super Mega Baseball: Extra Innings,31,0.780645161,Sports
2418,Carmageddon 2: Carpocalypse Now,5,0.780487805,Racing
2419,GameMaker: Studio,23,0.78030303,Development
2420,Oddworld: Abe's Oddysee,23,0.780294451,Platformer
2421,iO,992,0.78021978,Puzzle
2422,The Black Watchmen,137,0.78021978,Puzzle
2423,Enemy,130,0.78021978,Action
2424,AirMech Strike,24,0.780014731,Strategy
2425,Brothers in Arms: Hell's Highway,18,0.779935275,Shooter
2426,Clustertruck,34,0.779862414,Action
2427,FEZ,10,0.779830639,Puzzle
2428,Champion of the Gods,99,0.779661017,Fantasy
2429,Blood: One Unit Whole Blood,38,0.779527559,Action
2430,Velocibox,170,0.779310345,Arcade
2431,Retro City RampageÂƒ?Â› DX,105,0.779060181,Action
2432,Divinity: Original Sin Enhanced Edition,64,0.778747026,RPG
2433,Unepic,45,0.778660613,RPG
2434,Time Clickers,6,0.778538813,Shooter
2435,Red Orchestra: Ostfront 41-45,4,0.778512397,Shooter
2436,Skyborn,46,0.778042959,RPG
2437,Organ Trail: Director's Cut,5,0.777906304,Zombie
2438,Slashy Hero,17,0.777777778,Action
2438,Slashy Hero,17,0.777777778,Action
2439,Void Invaders,534,0.777777778,Shooter
2440,The Preposterous Awesomeness of Everything,174,0.777777778,Adventure
2441,MOAI 2: Path to Another World,4,0.777777778,Puzzle
2442,Let's Explore The Jungle (Junior Field Trips),28,0.777777778,Adventure
2443,Peak Angle: Drift Online,458,0.777777778,Racing
2444,Parvaneh: Legacy of the Light's Guardians,59,0.777777778,Adventure
2445,MacGuffin's Curse,33,0.777777778,Puzzle
2446,World War I,10,0.777777778,War
2447,Mayhem Triple,66,0.777777778,Action
2448,Lost Legends: The Weeping Woman Collector's Edition,129,0.777777778,Adventure
2449,Think To Die 2,82,0.777777778,Puzzle
2449,Think To Die 2,82,0.777777778,Puzzle
2450,Astroloco: Worst Contact,42,0.777777778,Adventure
2451,articy:draft,3,0.777777778,Simulation
2452,Chef Solitaire: USA,3978,0.777777778,Card
2453,Guns N' Boxes,1581,0.777777778,Shooter
2454,Weather Lord: The Successor's Path,22,0.777777778,Strategy
2455,Rush for gold: Alaska,246,0.777777778,Adventure
